N,summary,baseline,outcome,coef_units,min_rounds,feature,family,n_games_learn,n_games_heldout,frac_at_ceiling_learn,coef_learn,p_learn,ci_low_learn,ci_high_learn,coef_val,p_val,ci_low_val,ci_high_val,q_learn,replicates
2,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_neutral_bert,Sentiment & emotion,75,121,0.4533333333333333,-0.006070704889133502,0.8376583190478882,-0.0641427512492469,0.052001341470979894,0.04268997430917923,0.06135853504864503,-0.002032181089511663,0.08741212970787013,0.962634729664533,False
2,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,mean_user_max_info_exchange_zscore_conversation,Semantic dynamics,75,121,0.4533333333333333,-0.004556948054748436,0.8387670884727536,-0.048452461807136686,0.03933856569763982,0.03180489667186898,0.04274397807937317,0.0010397415886718268,0.06257005175506614,0.962634729664533,False
2,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_forward_flow,Semantic dynamics,75,121,0.4533333333333333,0.003589094297125918,0.8396989364054646,-0.031187179087788747,0.03836536768204058,0.02535747741887512,0.27969680675632025,-0.02061820321204024,0.07133315804979048,0.962634729664533,False
2,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_past_tense_lexical_wordcount,Lexical (LIWC),75,121,0.4533333333333333,-0.004200355496468023,0.8407346914808189,-0.045167707613096394,0.03676699662016035,0.04633321628146218,0.0001279103214314488,0.02262543003439226,0.07004100252853211,0.962634729664533,False
2,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_user_min_neutral_bert,Sentiment & emotion,75,121,0.4533333333333333,-0.006292795328294328,0.8454947601927681,-0.06958450476347026,0.05699891410688161,0.008178630179139751,0.6735244298731533,-0.029868405412071128,0.04622566577035063,0.962634729664533,False
2,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,stdev_user_min_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,75,121,0.4533333333333333,-0.005036244092436495,0.8486691806967158,-0.05676575977376308,0.0466932715888901,0.002283926693681401,0.9108192227958898,-0.03768217311624619,0.042250026503609,0.962634729664533,False
2,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,mean_user_max_cognitive_mech_lexical_wordcount,Lexical (LIWC),75,121,0.4533333333333333,-0.003910202177156265,0.8530968767035171,-0.04529875109361688,0.037478346739304357,0.05096758252508688,0.0080443138099653,0.013274401481975909,0.08866076356819785,0.962634729664533,False
2,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,stdev_user_max_auxiliary_verbs_lexical_wordcount,Lexical (LIWC),75,121,0.4533333333333333,-0.004177545096129859,0.8600295110651316,-0.050610548809049756,0.04225545861679004,0.039007567270321265,0.028546387960721738,0.004092458761574352,0.07392267577906818,0.962634729664533,False
2,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_first_pronouns_proportion,Semantic dynamics,75,121,0.4533333333333333,0.002986921586899122,0.8642601813363233,-0.03125778419285374,0.03723162736665198,0.03485328294649332,0.050395011091107896,-5.9998517054266065e-05,0.06976656441004091,0.962634729664533,False
2,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_cognitive_mech_lexical_wordcount,Lexical (LIWC),75,121,0.4533333333333333,-0.0031574549054920087,0.8718236164252366,-0.041513723010078045,0.03519881319909402,0.03977365473139729,0.03176402192238404,0.0034711008244992445,0.07607620863829534,0.962634729664533,False
2,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,stdev_user_max_preposition_lexical_wordcount,Lexical (LIWC),75,121,0.4533333333333333,0.0029888029987980725,0.8744510653256173,-0.03408509880450524,0.04006270480210138,0.029875421217214766,0.0892007226249355,-0.0045760666682518394,0.06432690910268138,0.962634729664533,False
2,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,sum_num_messages,Volume & form,75,121,0.4533333333333333,0.004840206646295576,0.8794473168254281,-0.057707682779353106,0.06738809607194425,0.0434574466376947,0.0026215541156058204,0.01515018536188555,0.07176470791350385,0.962634729664533,False
2,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_preposition_lexical_wordcount,Lexical (LIWC),75,121,0.4533333333333333,0.0028652198392270503,0.8836127661270704,-0.03549594556118834,0.04122638523964244,0.03142586782370066,0.06856339075356574,-0.002392856153130042,0.06524459180053135,0.962634729664533,False
2,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,mean_user_max_neutral_bert,Sentiment & emotion,75,121,0.4533333333333333,-0.003169204076695353,0.8939211324657856,-0.04975183349745738,0.043413425344066676,0.04576784469464242,0.01951492532585377,0.007359980207305557,0.08417570918197928,0.962634729664533,False
2,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,stdev_user_max_dale_chall_score,Volume & form,75,121,0.4533333333333333,-0.002783029056124347,0.8986415663123959,-0.04560561247936935,0.04003955436712065,0.02798741932458303,0.17498137047399787,-0.012454584550060283,0.06842942319922635,0.962634729664533,False
2,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_inclusive_lexical_wordcount,Lexical (LIWC),75,121,0.4533333333333333,0.003174828532638761,0.9021857082488455,-0.047455868498155904,0.05380552556343343,0.02992550851213186,0.055110416665490713,-0.0006546664254544303,0.060505683449718156,0.962634729664533,False
2,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,mean_user_min_certainty_rocklage,Sentiment & emotion,75,121,0.4533333333333333,0.0016866698191139993,0.9065688931075134,-0.02647968018060634,0.029853019818834342,-0.0016504214141221391,0.9253519522078829,-0.03617508863255051,0.032874245804306236,0.962634729664533,False
2,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_tentativeness_lexical_wordcount,Lexical (LIWC),75,121,0.4533333333333333,-0.0024118802393800144,0.9137096885509881,-0.046036595505637004,0.041212835026876976,0.04506772074321097,0.015034198244646252,0.008740704444151114,0.08139473704227082,0.962634729664533,False
2,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_dale_chall_score,Volume & form,75,121,0.4533333333333333,-0.0023577660673235502,0.9141567216958155,-0.04522664481982404,0.04051111268517693,0.036081739180381926,0.03435254477613303,0.002659267755974158,0.0695042106047897,0.962634729664533,False
2,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,sum_num_chars,Volume & form,75,121,0.4533333333333333,-0.0023854008461933226,0.923953564657688,-0.051364584136735225,0.046593782444348586,0.040470628602103015,0.010200927258823336,0.009593735483131464,0.07134752172107456,0.965635680356531,False
2,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,stdev_user_max_positivity_zscore_conversation,Sentiment & emotion,75,121,0.4533333333333333,0.0015845689927947077,0.9399882597421548,-0.03966818935394885,0.04283732733953827,-0.03260993213421194,0.04299926097634742,-0.06419255320909795,-0.001027311059325936,0.9750624485385039,False
2,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_textblob_polarity,Sentiment & emotion,75,121,0.4533333333333333,-0.0017891581267242996,0.9494786298875519,-0.057133247176561035,0.05355493092311244,0.035091523543733,0.08966670735940094,-0.00543393366295309,0.07561698075041909,0.9776113300323683,False
2,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_mimicry_bert,Semantic dynamics,75,121,0.4533333333333333,-0.0015224806323121682,0.9574745679077346,-0.05748347530300741,0.054438514038383075,-0.018454281336208446,0.37176346618119904,-0.05894995906313727,0.022041396390720377,0.978595330435111,False
2,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,stdev_user_max_present_tense_lexical_wordcount,Lexical (LIWC),75,121,0.4533333333333333,0.0006493592199308112,0.9723266827717778,-0.036038708824410404,0.03733742726427203,0.020746605973629147,0.2787209917393767,-0.016792826435932124,0.05828603838319042,0.9865212328852344,False
2,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,mean_user_max_present_tense_lexical_wordcount,Lexical (LIWC),75,121,0.4533333333333333,0.0005640046548665528,0.9800119611691961,-0.04355799876302204,0.04468600807275514,0.04073817445613466,0.029041172206453483,0.004160978921731506,0.07731536999053781,0.9871134971196974,False
2,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,team_burstiness,Participation & timing,75,121,0.4533333333333333,0.00035165997100983855,0.9913709542136562,-0.06337774283262422,0.06408106277464388,0.006096557927331568,0.7279361147412375,-0.028252354440398385,0.04044547029506152,0.9913709542136562,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,min_negative_bert,Sentiment & emotion,77,128,0.45454545454545453,0.04281445578631046,0.004814526054565427,0.013048870293497425,0.0725800412791235,-0.021178677803694927,0.33022127875639273,-0.06381069856987487,0.02145334296248502,0.35149341823288566,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,min_user_max_time_diff,Participation & timing,77,128,0.45454545454545453,-0.05434527178103101,0.0049857222444380945,-0.09227849457249854,-0.016412048989563492,0.021003758314804874,0.21505249707840546,-0.012200701881706986,0.054208218511316734,0.35149341823288566,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_user_min_article_lexical_wordcount,Lexical (LIWC),77,128,0.45454545454545453,0.04773933426619807,0.012559684344232061,0.010252649092716927,0.08522601943967922,0.0042553981018687015,0.6968277779501639,-0.017151928942949958,0.02566272514668736,0.5903051641789069,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,min_num_chars,Volume & form,77,128,0.45454545454545453,0.048974252438685494,0.020783511776063586,0.007455151371449885,0.09049335350592111,0.03695114089349868,0.0495909189471428,6.608888774516097e-05,0.0738361928992522,0.6477627583431266,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_argue_lexical_wordcount,Lexical (LIWC),77,128,0.45454545454545453,0.044648923482875365,0.022970310579543497,0.006164732873748788,0.08313311409200194,0.060659174488111894,7.35464747296212e-05,0.030670661537336188,0.0906476874388876,0.6477627583431266,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_info_exchange_zscore_conversation,Semantic dynamics,77,128,0.45454545454545453,0.052068092012720134,0.03244842341858603,0.004354628551666684,0.09978155547377358,0.013589882736438894,0.48186040141416686,-0.024281821476621272,0.05146158694949906,0.7625379503367717,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,stdev_user_max_relative_lexical_wordcount,Lexical (LIWC),77,128,0.45454545454545453,0.03892295548214974,0.04134905518383998,0.001527311426448144,0.07631859953785133,0.03602436632473081,0.07165123805743503,-0.0031725321613786314,0.07522126481084024,0.8328881115602053,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_user_min_positive_words_lexical_wordcount,Lexical (LIWC),77,128,0.45454545454545453,0.040295156121457794,0.05007764336349098,-1.365198530339784e-05,0.08060396422821899,0.017215068624345742,0.26782723733813507,-0.013234819797774935,0.04766495704646642,0.8682259609646754,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_user_min_tentativeness_lexical_wordcount,Lexical (LIWC),77,128,0.45454545454545453,0.04436228122353454,0.05541867835944736,-0.0010278927611803157,0.0897524552082494,0.01986575239448371,0.10067063443976883,-0.003852508408023779,0.0435840131969912,0.8682259609646754,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_relative_lexical_wordcount,Lexical (LIWC),77,128,0.45454545454545453,0.03808895269463383,0.06405508751206367,-0.0022248646683313764,0.07840277005759905,0.03730644510046448,0.05965856830390157,-0.0015184673759690709,0.07613135757689803,0.8778542385436389,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_user_min_info_exchange_zscore_conversation,Semantic dynamics,77,128,0.45454545454545453,0.03285594183734635,0.07776756717342176,-0.0036543635542669456,0.06936624722895965,-0.040240928213737266,0.022396715924082287,-0.07477926603045973,-0.005702590397014803,0.8778542385436389,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_user_min_argue_lexical_wordcount,Lexical (LIWC),77,128,0.45454545454545453,-0.03141363565099068,0.07923619759083428,-0.06649332475697656,0.0036660534549951967,0.029770522490890027,0.028642439737992288,0.0031072660182295264,0.05643377896355053,0.8778542385436389,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,stdev_user_max_certainty_rocklage,Sentiment & emotion,77,128,0.45454545454545453,0.04612025332735811,0.0994577565037669,-0.00874753873313501,0.10098804538785124,0.04069140304992665,0.027043519168204844,0.004618275168340624,0.07676453093151267,0.8778542385436389,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,variance_in_DD,Semantic dynamics,77,128,0.45454545454545453,0.035099215572608054,0.1082984190366077,-0.007738876877048911,0.07793730802226502,-0.007039352659254122,0.68850158110732,-0.041455026739361515,0.02737632142085327,0.8778542385436389,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_first_pronouns_proportion,Semantic dynamics,77,128,0.45454545454545453,-0.054729338262186115,0.11286883377314615,-0.12238769015030601,0.012929013625933773,0.04899517119300011,0.005636555727199199,0.014305296538009944,0.08368504584799027,0.8778542385436389,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_certainty_rocklage,Sentiment & emotion,77,128,0.45454545454545453,0.04955466733122182,0.11582818139671758,-0.012209174962647451,0.11131850962509109,0.03815226367484379,0.04340317635043965,0.001130419957747715,0.07517410739193986,0.8778542385436389,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_First_Person_Single_receptiveness_yeomans,Receptiveness,77,128,0.45454545454545453,-0.032749917786232534,0.11852025236847216,-0.07386974459264588,0.00836990902018081,0.04873995230267711,0.001253887904203701,0.019130905000915747,0.07834899960443847,0.8778542385436389,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_user_min_first_pronouns_proportion,Semantic dynamics,77,128,0.45454545454545453,-0.022137653811253617,0.12051523749664579,-0.05008341987565694,0.005808112253149703,0.01531526755358048,0.26895272999832365,-0.01183804156349377,0.042468576670654734,0.8778542385436389,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,min_user_max_certainty_rocklage,Sentiment & emotion,77,128,0.45454545454545453,0.01158134613752322,0.12283029996086371,-0.00312960166814444,0.02629229394319088,0.013034529934134252,0.3757241825462653,-0.01580623423664677,0.04187529410491528,0.8778542385436389,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,mean_user_min_textblob_polarity,Sentiment & emotion,77,128,0.45454545454545453,0.02922640582415372,0.14072600926111453,-0.009659604644563675,0.06811241629287113,-0.018604526564406407,0.47070766435200584,-0.06915600428638805,0.03194695115757523,0.8778542385436389,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,min_user_max_word_TTR,Volume & form,77,128,0.45454545454545453,0.034682461422781904,0.15891510550998122,-0.013571206164809148,0.08293612901037295,0.014779000634364749,0.2508983163055236,-0.010449235941416137,0.04000723721014564,0.8778542385436389,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,stdev_user_min_forward_flow,Semantic dynamics,77,128,0.45454545454545453,-0.03848640563288105,0.16068743179894884,-0.09226024509121968,0.01528743382545758,0.011380674507303457,0.6430489999430462,-0.036750067972628433,0.05951141698723535,0.8778542385436389,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_article_lexical_wordcount,Lexical (LIWC),77,128,0.45454545454545453,0.024039791286543696,0.16460756883678418,-0.009863740631038238,0.05794332320412563,0.043719542890483416,0.012265014969135977,0.009504629496103208,0.07793445628486362,0.8778542385436389,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,mean_user_min_forward_flow,Semantic dynamics,77,128,0.45454545454545453,-0.03313856693091748,0.1676599510618454,-0.08021219263434565,0.013935058772510674,0.03043152765515414,0.1535454935087523,-0.011362242326710549,0.07222529763701882,0.8778542385436389,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_user_min_First_Person_Single_receptiveness_yeomans,Receptiveness,77,128,0.45454545454545453,-0.023675572581770967,0.16928349144236865,-0.05743544240039322,0.010084297236851291,-0.009864999794775516,0.6218792337531641,-0.049069147752180776,0.029339148162629745,0.8778542385436389,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,stdev_user_min_certainty_rocklage,Sentiment & emotion,77,128,0.45454545454545453,0.029271507183225687,0.17022123979825754,-0.012559613008162676,0.07110262737461405,0.0070162479957819185,0.6098191712198661,-0.01993014040592986,0.033962636397493695,0.8778542385436389,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,stdev_user_max_negative_bert,Sentiment & emotion,77,128,0.45454545454545453,-0.0381861203061367,0.1716417374856769,-0.0929383446942811,0.01656610408200769,0.036797576170428316,0.08431525252362526,-0.0049836833468876185,0.07857883568774425,0.8778542385436389,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,stdev_user_min_positive_words_lexical_wordcount,Lexical (LIWC),77,128,0.45454545454545453,0.027689779406708998,0.1746560749146161,-0.012291959905227634,0.06767151871864563,0.028445690529302223,0.03988744163699407,0.0013143529821553895,0.055577028076449056,0.8778542385436389,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,77,128,0.45454545454545453,-0.02872566125196238,0.18055158097706048,-0.07077106498526202,0.013319742481337257,0.03985536585056537,0.049246432133859194,0.00013149503066781087,0.07957923667046293,0.8778542385436389,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,mean_user_max_forward_flow,Semantic dynamics,77,128,0.45454545454545453,-0.027519806339541607,0.20005344641746836,-0.06961271903890529,0.014573106359822067,0.05685510017145243,0.006069348085065833,0.016245225224620186,0.09746497511828467,0.9027079111025765,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_positive_affect_lexical_wordcount,Lexical (LIWC),77,128,0.45454545454545453,0.027520625792898594,0.2027368955055977,-0.014824911034839135,0.06986616262063633,0.05897614585683998,0.002471650576716916,0.020786811199727084,0.09716548051395288,0.9027079111025765,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,stdev_user_min_info_exchange_zscore_conversation,Semantic dynamics,77,128,0.45454545454545453,0.02676260250537347,0.2236603461134029,-0.016343474552994647,0.06986867956374158,-0.04621496273570702,0.007096715902885506,-0.07985929036175027,-0.012570635109663782,0.9027079111025765,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,stdev_user_max_Impersonal_Pronoun_receptiveness_yeomans,Receptiveness,77,128,0.45454545454545453,-0.025799185523310526,0.22471468165305075,-0.06744817267791624,0.01584980163129519,0.04396124408645038,0.027928663804883118,0.004765971996109689,0.08315651617679107,0.9027079111025765,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_time_diff,Participation & timing,77,128,0.45454545454545453,-0.022011156281170733,0.22575007597597496,-0.05762434053597629,0.013602027973634818,0.02149262743833863,0.3348691448020209,-0.022189292255088554,0.06517454713176582,0.9027079111025765,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,incongruent_modulation,Semantic dynamics,77,128,0.45454545454545453,0.02322690039060388,0.24029671340889225,-0.015541729298559192,0.06199553007976695,0.006549431929196572,0.6776142903601765,-0.024328622498843926,0.03742748635723707,0.9027079111025765,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,mean_positivity_zscore_conversation,Sentiment & emotion,77,128,0.45454545454545453,0.03262473210171807,0.24597751488199304,-0.022490481863719762,0.0877399460671559,-0.0036672248368741153,0.651488453404824,-0.019579782423421142,0.012245332749672912,0.9027079111025765,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_user_min_forward_flow,Semantic dynamics,77,128,0.45454545454545453,-0.02830155404320973,0.24656937715360872,-0.076173269453844,0.019570161367424548,0.019765531398825045,0.40767077313634104,-0.02702160900075199,0.06655267179840207,0.9027079111025765,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_first_person_singular_lexical_wordcount,Lexical (LIWC),77,128,0.45454545454545453,-0.02961582721679403,0.2526403914348426,-0.08035708998056276,0.0211254355469747,0.03759744044450645,0.0350403625970372,0.0026385139947823905,0.0725563668942305,0.9027079111025765,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_negative_bert,Sentiment & emotion,77,128,0.45454545454545453,-0.03488220852704861,0.25530513015863654,-0.09498277288393935,0.025218355829842123,0.03805987217872875,0.08488694301536627,-0.005234149861059155,0.08135389421851666,0.9027079111025765,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_textblob_subjectivity,Sentiment & emotion,77,128,0.45454545454545453,-0.03349316557358783,0.25608735066739763,-0.09129550560865302,0.024309174461477366,0.049727833382735884,0.013301824885897344,0.010357430509177458,0.08909823625629432,0.9027079111025765,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,stdev_user_max_positive_words_lexical_wordcount,Lexical (LIWC),77,128,0.45454545454545453,0.021392632852837188,0.3051896174425165,-0.0194988256863183,0.062284091391992674,0.04166801004574807,0.029611630009929512,0.004123856163224977,0.07921216392827116,0.9317297233847432,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_positive_words_lexical_wordcount,Lexical (LIWC),77,128,0.45454545454545453,0.022155124454054542,0.31417914879759246,-0.020988053158897242,0.06529830206700632,0.04858289347791672,0.011014481643992036,0.011127437876542912,0.08603834907929053,0.9317297233847432,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,min_certainty_rocklage,Sentiment & emotion,77,128,0.45454545454545453,-0.021584610350569,0.31764266175631095,-0.06391871536596441,0.02074949466482641,0.0010600711764671422,0.9382076604448182,-0.025741096242474074,0.027861238595408358,0.9317297233847432,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,mean_info_exchange_zscore_conversation,Semantic dynamics,77,128,0.45454545454545453,-0.024199146248706085,0.3214035540203891,-0.07203145767170033,0.02363316517428816,-0.01995752958215561,0.2560846538414553,-0.054399940395914774,0.014484881231603554,0.9317297233847432,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,gini_coefficient_sum_num_messages,Participation & timing,77,128,0.45454545454545453,-0.034956471674313,0.3234870358524641,-0.10434998345876226,0.03443704011013626,0.05228789392535929,0.014132759075342467,0.010524337298089097,0.09405145055262948,0.9317297233847432,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_user_min_content_word_accommodation_per_conv,Semantic dynamics,77,128,0.45454545454545453,-0.016814171668158084,0.3237434622637817,-0.0502103607583039,0.01658201742198773,0.0022171989637976564,0.8747496539109876,-0.02535163497723543,0.029786032904830742,0.9317297233847432,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,discursive_diversity,Semantic dynamics,77,128,0.45454545454545453,-0.023255107173828362,0.3284765649982728,-0.0698983503281943,0.023388135980537576,0.024672507092315984,0.29532482133143334,-0.021535502664731747,0.07088051684936372,0.9317297233847432,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,min_user_max_nltk_english_stopwords_lexical_wordcount,Lexical (LIWC),77,128,0.45454545454545453,0.02709324236992504,0.3302697294387811,-0.02745007747167888,0.08163656221152896,0.0323301239263772,0.09185862942318153,-0.005260704911464957,0.06992095276421936,0.9317297233847432,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,mean_user_min_info_exchange_zscore_conversation,Semantic dynamics,77,128,0.45454545454545453,0.02080052932491529,0.33086251623874363,-0.021125848031522756,0.06272690668135333,-0.04429226123525169,0.014226800689122777,-0.07970395131028152,-0.00888057116022186,0.9317297233847432,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_conjunction_lexical_wordcount,Lexical (LIWC),77,128,0.45454545454545453,0.02193860595254939,0.33170993422333883,-0.02235928860411965,0.06623650050921844,0.054345342286987716,0.002924505489129215,0.018548793398012027,0.09014189117596341,0.9317297233847432,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,stdev_user_min_positivity_zscore_conversation,Sentiment & emotion,77,128,0.45454545454545453,0.02171668363134471,0.35248742790284227,-0.02406202970622739,0.06749539696891681,-0.009255709788606827,0.6370955382256414,-0.047708990213003476,0.029197570635789823,0.9317297233847432,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,stdev_user_max_positive_affect_lexical_wordcount,Lexical (LIWC),77,128,0.45454545454545453,0.020771497555412445,0.35555523168029113,-0.023294757426004606,0.0648377525368295,0.058657479377342066,0.003967125167424383,0.018749126750571,0.09856583200411313,0.9317297233847432,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_positivity_zscore_conversation,Sentiment & emotion,77,128,0.45454545454545453,-0.02817996874079688,0.35738879489587405,-0.08819148415972933,0.03183154667813558,0.004981543692765371,0.7856137419013556,-0.0309127938638488,0.04087588124937954,0.9317297233847432,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,stdev_user_mean_positivity_zscore_conversation,Sentiment & emotion,77,128,0.45454545454545453,0.01869356787984478,0.3600747098100354,-0.02133900369646949,0.05872613945615905,-0.041262674545121295,0.003669319881356441,-0.06909941633388353,-0.013425932756359067,0.9317297233847432,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,mean_user_max_positivity_zscore_conversation,Sentiment & emotion,77,128,0.45454545454545453,-0.01988255726007908,0.36441290431855733,-0.06284792918786816,0.02308281466771,0.04797928016342701,0.0009939637740970309,0.019415762907816787,0.07654279741903723,0.9317297233847432,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_content_word_accommodation_per_conv,Semantic dynamics,77,128,0.45454545454545453,-0.033453679582208545,0.37381894215566913,-0.10718004945204926,0.04027269028763217,0.018402824422256693,0.2886153474144111,-0.015587087496028447,0.05239273634054183,0.9317297233847432,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,stdev_user_max_textblob_subjectivity,Sentiment & emotion,77,128,0.45454545454545453,-0.024688783540246197,0.3766566966874494,-0.07942308189669123,0.03004551481619883,0.05197550479243852,0.01172286294292367,0.011556929293421253,0.0923940802914558,0.9317297233847432,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_num_all_caps,Volume & form,77,128,0.45454545454545453,0.017971449841789458,0.3911954265751353,-0.023107720042658722,0.05905061972623764,-0.012014685515232985,0.5147313102574255,-0.048160154192055146,0.024130783161589175,0.9370558125343872,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,min_user_max_negative_bert,Sentiment & emotion,77,128,0.45454545454545453,0.019974227570419258,0.3970481345583039,-0.02625146665626768,0.0661999217971062,0.012017709578076172,0.6887869518691816,-0.04679420453135609,0.07082962368750843,0.9370558125343872,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_preposition_lexical_wordcount,Lexical (LIWC),77,128,0.45454545454545453,-0.019251562671785943,0.43244862214555,-0.06731775880989911,0.02881463346632723,0.03603454149145163,0.03370171671527792,0.0027770292936161733,0.06929205368928709,0.9370558125343872,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_exclusive_lexical_wordcount,Lexical (LIWC),77,128,0.45454545454545453,0.01564608434498813,0.43894024951267196,-0.023974581684212928,0.05526675037418918,0.06841851181522923,8.71188372703523e-05,0.03424407915201937,0.10259294447843909,0.9370558125343872,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,max_function_word_accommodation,Semantic dynamics,77,128,0.45454545454545453,-0.028882096608282917,0.457491460682556,-0.10507200230277254,0.0473078090862067,0.006245243473317992,0.7274530578481002,-0.028876441116916368,0.041366928063552355,0.9370558125343872,False
3,cumulative,no_baseline,contribution_rate,contribution rate per SD,15,stdev_user_max_forward_flow,Semantic dynamics,77,128,0.45454545454545453,0.016478741519260792,0.46711577663959436,-0.027936321751174636,0.06089380478969622,-0.004482957741626006,0.8101455049981496,-0.041056788101922426,0.03209087261867041,0.9370558125343872,False
