N,summary,baseline,min_rounds,n_features,n_games_learn,n_games_heldout,frac_at_ceiling_learn,frac_at_ceiling_heldout,outcome,metric,model_family,delta_cv_r2,ci_low,ci_high,cv_r2_base,cv_r2_full,delta_heldout_r2,ci_low_heldout,ci_high_heldout,heldout_r2_base,heldout_r2_full,delta_cv_auc,auc_ci_low,auc_ci_high,cv_auc_base,cv_auc_full,delta_heldout_auc,auc_ci_low_heldout,auc_ci_high_heldout,heldout_auc_base,heldout_auc_full
1,cumulative,no_baseline,15,151,71,108,0.4647887323943662,0.3888888888888889,maxed_out,delta_auc,random forest,,,,,,,,,,,0.08054226475279103,-0.10592227695675964,0.26551010043657103,0.5151515151515151,0.5956937799043062,0.051587301587301626,-0.09000991460230588,0.18899991395987917,0.6118326118326118,0.6634199134199135
1,cumulative,early_contribution,15,151,71,108,0.4647887323943662,0.3888888888888889,contribution_rate,delta_r2,elastic net,-0.17200459791841394,-0.26770953580295015,-0.04373516124130726,0.09964256008809547,-0.07236203783031847,-0.09265711104837437,-0.21150856079418848,0.06527143715746918,0.08194387391914726,-0.010713237129227116,,,,,,,,,,
1,cumulative,early_contribution,15,151,71,108,0.4647887323943662,0.3888888888888889,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.05582137161084544,-0.11863835398318162,0.21860731051907525,0.5111642743221689,0.5669856459330144,-0.05645743145743165,-0.1852462121212121,0.06209665937397387,0.658910533910534,0.6024531024531024
1,cumulative,early_contribution,15,151,71,108,0.4647887323943662,0.3888888888888889,contribution_rate,delta_r2,random forest,-0.02987567339865338,-0.06195881615477046,0.018998543328665577,0.014803352349926469,-0.015072321048726911,0.007009994830662669,-0.046482408703098256,0.06501683116752846,0.08015243401703676,0.08716242884769942,,,,,,,,,,
1,cumulative,early_contribution,15,151,71,108,0.4647887323943662,0.3888888888888889,maxed_out,delta_auc,random forest,,,,,,,,,,,0.10606060606060608,-0.08291997880233172,0.2820945945945944,0.5151515151515151,0.6212121212121212,0.019660894660894712,-0.11719341856060606,0.16292934706389114,0.6488095238095238,0.6684704184704185
2,cumulative,no_baseline,15,151,75,121,0.4533333333333333,0.4132231404958678,contribution_rate,delta_r2,elastic net,-0.12386416089746188,-0.2446541678893279,0.009140056992287404,0.07134899621048929,-0.05251516468697259,-0.04650708293306838,-0.1346657122216364,0.07818100101232565,0.08935587395598166,0.04284879102291328,,,,,,,,,,
2,cumulative,no_baseline,15,151,75,121,0.4533333333333333,0.4132231404958678,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.05774748923959838,-0.09595907489496835,0.2020283740678478,0.6101147776183643,0.6678622668579627,-0.03154929577464782,-0.13812948758791388,0.07678858604845451,0.6422535211267606,0.6107042253521128
2,cumulative,no_baseline,15,151,75,121,0.4533333333333333,0.4132231404958678,contribution_rate,delta_r2,random forest,-0.029354964768371183,-0.09475512887282109,0.02773616125507497,0.042073938199009064,0.012718973430637881,0.022710723399033683,-0.028791026206359156,0.07169118956103974,0.07416668143674632,0.09687740483578,,,,,,,,,,
2,cumulative,no_baseline,15,151,75,121,0.4533333333333333,0.4132231404958678,maxed_out,delta_auc,random forest,,,,,,,,,,,-0.09612625538020081,-0.2475159109677587,0.06143718853820589,0.5839311334289813,0.4878048780487805,-0.10563380281690138,-0.2064117747022677,-0.0012267612524462337,0.6056338028169014,0.5
2,cumulative,early_contribution,15,151,75,121,0.4533333333333333,0.4132231404958678,contribution_rate,delta_r2,elastic net,-0.12430866892717052,-0.25037985652425027,0.008356495574377303,0.07179350424019793,-0.05251516468697259,-0.04650708293306838,-0.13498844689770392,0.08544171129165162,0.08935587395598166,0.04284879102291328,,,,,,,,,,
2,cumulative,early_contribution,15,151,75,121,0.4533333333333333,0.4132231404958678,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.01147776183644178,-0.11752136752136744,0.13656959591170112,0.6556671449067433,0.667144906743185,-0.01281690140845082,-0.11282139028219178,0.08789642499807591,0.6471830985915494,0.6343661971830986
2,cumulative,early_contribution,15,151,75,121,0.4533333333333333,0.4132231404958678,contribution_rate,delta_r2,random forest,-0.024411599103888015,-0.09341368868486347,0.037041783223569255,0.03272287903750626,0.008311279933618243,0.030104454463130814,-0.019201225726009546,0.08140587801948167,0.07060211735128286,0.10070657181441367,,,,,,,,,,
2,cumulative,early_contribution,15,151,75,121,0.4533333333333333,0.4132231404958678,maxed_out,delta_auc,random forest,,,,,,,,,,,-0.14383070301291245,-0.2871655659418817,0.01072135525764572,0.6208751793400287,0.4770444763271162,-0.13352112676056338,-0.23524212747014533,-0.028288416439921252,0.6335211267605634,0.5
3,cumulative,no_baseline,15,151,77,128,0.45454545454545453,0.3984375,contribution_rate,delta_r2,elastic net,-0.11444557770315611,-0.2559139667740322,0.1463792852162747,0.01736877698896988,-0.09707680071418623,-0.038212952064048844,-0.13144729944857572,0.07751800293273392,0.07261249965350847,0.03439954758945962,,,,,,,,,,
3,cumulative,no_baseline,15,151,77,128,0.45454545454545453,0.3984375,maxed_out,delta_auc,elastic net,,,,,,,,,,,-0.08605442176870748,-0.2430585488505748,0.07542566584133568,0.6142857142857143,0.5282312925170068,-0.0544945250827602,-0.1455565869470923,0.036262147565157075,0.6450216450216449,0.5905271199388847
3,cumulative,no_baseline,15,151,77,128,0.45454545454545453,0.3984375,contribution_rate,delta_r2,random forest,-0.03221256043534593,-0.09603030664242239,0.02115356435822763,0.03830283728463579,0.006090276849289866,0.029650529054737973,-0.015129605106818064,0.0727412267939861,0.06948497886870852,0.0991355079234465,,,,,,,,,,
3,cumulative,no_baseline,15,151,77,128,0.45454545454545453,0.3984375,maxed_out,delta_auc,random forest,,,,,,,,,,,0.0023809523809522615,-0.17493538160404187,0.17680499325236154,0.5411564625850341,0.5435374149659864,0.008658008658008698,-0.1260191722037652,0.13681096059113293,0.6114081996434937,0.6200662083015024
3,cumulative,early_contribution,15,151,77,128,0.45454545454545453,0.3984375,contribution_rate,delta_r2,elastic net,-0.04388183240284327,-0.14749001544731266,0.1616955911163763,0.0055607116575217,-0.03832112074532157,-0.1204709721544418,-0.19229982582702135,-0.02976438993827119,0.15487051974390142,0.03439954758945962,,,,,,,,,,
3,cumulative,early_contribution,15,151,77,128,0.45454545454545453,0.3984375,maxed_out,delta_auc,elastic net,,,,,,,,,,,-0.04523809523809519,-0.19322318396253757,0.1145726026499481,0.5795918367346938,0.5343537414965986,-0.07053730583142348,-0.1564147333990289,0.020311274457232686,0.6720142602495544,0.6014769544181309
3,cumulative,early_contribution,15,151,77,128,0.45454545454545453,0.3984375,contribution_rate,delta_r2,random forest,-0.045115485120454046,-0.11689607633489874,0.013242318188867416,0.043386281564269824,-0.0017292035561842223,-0.10633615282386755,-0.15005400392983412,-0.057088621545642294,0.08785279454394779,-0.01848335827991976,,,,,,,,,,
3,cumulative,early_contribution,15,151,77,128,0.45454545454545453,0.3984375,maxed_out,delta_auc,random forest,,,,,,,,,,,-0.07006802721088434,-0.2274293364762319,0.09440273746102712,0.5789115646258504,0.508843537414966,-0.005984211866564837,-0.12666074454066253,0.11726598494343095,0.6578813343519225,0.6518971224853577
4,cumulative,no_baseline,15,151,80,136,0.4375,0.41911764705882354,contribution_rate,delta_r2,elastic net,-0.06840323429191608,-0.18869444329204393,0.06457334259425578,0.040275812166216785,-0.028127422125699297,-0.04954728962927302,-0.1472884737830232,0.07601072055440236,0.0705501297044524,0.021002840075179385,,,,,,,,,,
4,cumulative,no_baseline,15,151,80,136,0.4375,0.41911764705882354,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.06126984126984125,-0.09407493548118549,0.2082796266233766,0.6066666666666667,0.6679365079365079,-0.09860093271152559,-0.20033577250867363,-0.006810746724539886,0.6309127248500999,0.5323117921385743
4,cumulative,no_baseline,15,151,80,136,0.4375,0.41911764705882354,contribution_rate,delta_r2,random forest,-0.029564664775312277,-0.09493382581200493,0.04189895859786896,0.04380354252928076,0.014238877753968482,0.007063745218269579,-0.04341808783147409,0.05508593839976453,0.07077937403823886,0.07784311925650844,,,,,,,,,,
4,cumulative,no_baseline,15,151,80,136,0.4375,0.41911764705882354,maxed_out,delta_auc,random forest,,,,,,,,,,,0.0025396825396825085,-0.15599957374254061,0.15011652607127565,0.5892063492063493,0.5917460317460318,0.00344214967799239,-0.12378968567119619,0.1322024248908364,0.5966022651565623,0.6000444148345547
4,cumulative,early_contribution,15,151,80,136,0.4375,0.41911764705882354,contribution_rate,delta_r2,elastic net,-0.10675655705945342,-0.20237491240016647,0.0029000004797504054,0.08145726726609548,-0.025299289793357937,-0.15992648706246027,-0.219013537261733,-0.08647213382763665,0.2135321930045998,0.05360570594213954,,,,,,,,,,
4,cumulative,early_contribution,15,151,80,136,0.4375,0.41911764705882354,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.0034920634920635463,-0.11746221304360842,0.11928217950532423,0.6822222222222222,0.6857142857142857,-0.10237619364867867,-0.20888381812298748,0.009105913402692765,0.6586719964468133,0.5562958027981346
4,cumulative,early_contribution,15,151,80,136,0.4375,0.41911764705882354,contribution_rate,delta_r2,random forest,-0.05813166230189748,-0.13310929468487945,0.005006890226094711,0.08289500508323933,0.024763342781341846,-0.012452703962599343,-0.05598435715337981,0.0279982532257295,0.10753641797859326,0.09508371401599391,,,,,,,,,,
4,cumulative,early_contribution,15,151,80,136,0.4375,0.41911764705882354,maxed_out,delta_auc,random forest,,,,,,,,,,,-0.056507936507936396,-0.1718776872263916,0.06064576583444492,0.6812698412698412,0.6247619047619049,-0.04230512991339108,-0.15960793763528147,0.06571169660109422,0.6803242282922496,0.6380190983788585
5,cumulative,no_baseline,15,151,80,140,0.4375,0.4142857142857143,contribution_rate,delta_r2,elastic net,-0.12841128757093778,-0.2684366686673543,0.026635495242566597,0.040275812166216785,-0.088135475404721,-0.03459943397011778,-0.14784060728105772,0.09481127849734566,0.06304737713735464,0.028447943167236867,,,,,,,,,,
5,cumulative,no_baseline,15,151,80,140,0.4375,0.4142857142857143,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.08539682539682547,-0.06692229118582742,0.23570260561185125,0.6066666666666667,0.6920634920634922,-0.08536585365853655,-0.19037559229095027,0.01939525073591245,0.62973086627418,0.5443650126156434
5,cumulative,no_baseline,15,151,80,140,0.4375,0.4142857142857143,contribution_rate,delta_r2,random forest,-0.03163111679661934,-0.09740462316340708,0.024006639672955528,0.04380354252928076,0.012172425732661418,0.0054618104117935,-0.03604499212291544,0.043057495685997725,0.06901752531073257,0.07447933572252607,,,,,,,,,,
5,cumulative,no_baseline,15,151,80,140,0.4375,0.4142857142857143,maxed_out,delta_auc,random forest,,,,,,,,,,,0.07238095238095221,-0.08381029653240614,0.2295259305132113,0.5892063492063493,0.6615873015873015,-0.011669470142977256,-0.15380412276745586,0.12117855076745075,0.5905172413793104,0.5788477712363331
5,cumulative,early_contribution,15,151,80,140,0.4375,0.4142857142857143,contribution_rate,delta_r2,elastic net,-0.09631688199530153,-0.20539088781618642,0.020417892849255482,0.09981711163612939,0.0035002296408278566,-0.11521205143825419,-0.17049043846356507,-0.055065229171526495,0.27075844937009697,0.15554639793184277,,,,,,,,,,
5,cumulative,early_contribution,15,151,80,140,0.4375,0.4142857142857143,maxed_out,delta_auc,elastic net,,,,,,,,,,,-0.009206349206349107,-0.11300505050505039,0.09366116522366527,0.6917460317460317,0.6825396825396826,-0.04972666105971402,-0.10409387046492391,-0.0007485477145404574,0.6632674516400336,0.6135407905803196
5,cumulative,early_contribution,15,151,80,140,0.4375,0.4142857142857143,contribution_rate,delta_r2,random forest,-0.06922560243960263,-0.12225487058628276,-0.0009486521798576085,0.08089137794805379,0.01166577550845116,-0.011307250608322605,-0.04932249218410091,0.022224955637820256,0.10739941212285975,0.09609216151453714,,,,,,,,,,
5,cumulative,early_contribution,15,151,80,140,0.4375,0.4142857142857143,maxed_out,delta_auc,random forest,,,,,,,,,,,0.052063492063492145,-0.09117222222222217,0.19223483536029015,0.6692063492063491,0.7212698412698413,-0.06770395290159803,-0.16900785120307943,0.0359398915816326,0.6858704793944492,0.6181665264928512
6,cumulative,no_baseline,15,151,80,140,0.4375,0.4142857142857143,contribution_rate,delta_r2,elastic net,-0.13404961409999228,-0.27760938099721716,0.004860694841680828,0.040275812166216785,-0.09377380193377549,-0.014500796328696941,-0.11252131244049896,0.09794573255060265,0.06304737713735464,0.0485465808086577,,,,,,,,,,
6,cumulative,no_baseline,15,151,80,140,0.4375,0.4142857142857143,maxed_out,delta_auc,elastic net,,,,,,,,,,,-0.02952380952380962,-0.20381561345712296,0.1434837092731831,0.6066666666666667,0.5771428571428571,-0.015979814970563444,-0.11752996690710199,0.07977559910695425,0.62973086627418,0.6137510513036165
6,cumulative,no_baseline,15,151,80,140,0.4375,0.4142857142857143,contribution_rate,delta_r2,random forest,-0.06922481378910461,-0.11945829435423344,-0.0026219061964090095,0.04380354252928076,-0.025421271259823852,0.021863257566344108,-0.013396758644252752,0.05787772890712886,0.06901752531073257,0.09088078287707668,,,,,,,,,,
6,cumulative,no_baseline,15,151,80,140,0.4375,0.4142857142857143,maxed_out,delta_auc,random forest,,,,,,,,,,,0.04317460317460309,-0.11255842666901847,0.19012775842044125,0.5892063492063493,0.6323809523809524,-0.09051724137931039,-0.18745605872621998,0.00979700061842911,0.5905172413793104,0.5
6,cumulative,early_contribution,15,151,80,140,0.4375,0.4142857142857143,contribution_rate,delta_r2,elastic net,-0.0625316902437768,-0.1858557618579724,0.04536654495908947,0.12806736055330725,0.06553567030953045,-0.04485441081407582,-0.09844436971746197,0.0080810557921405,0.30273142858000246,0.25787701776592664,,,,,,,,,,
6,cumulative,early_contribution,15,151,80,140,0.4375,0.4142857142857143,maxed_out,delta_auc,elastic net,,,,,,,,,,,-0.02825396825396831,-0.13152424355158726,0.07028806560597753,0.6815873015873016,0.6533333333333333,-0.013036164844407061,-0.05442205713005036,0.026111105019809268,0.6757779646761984,0.6627417998317914
6,cumulative,early_contribution,15,151,80,140,0.4375,0.4142857142857143,contribution_rate,delta_r2,random forest,-0.06517791886228108,-0.12037644869214037,0.0024773342016603315,0.08341358277010325,0.018235663907822164,0.003062984025072102,-0.02969131588261711,0.03088682631784506,0.11026920797079287,0.11333219199586497,,,,,,,,,,
6,cumulative,early_contribution,15,151,80,140,0.4375,0.4142857142857143,maxed_out,delta_auc,random forest,,,,,,,,,,,0.0031746031746031633,-0.13448071669379208,0.1347740096275252,0.699047619047619,0.7022222222222222,-0.03227502102607227,-0.13062826682639347,0.06940617583972239,0.6948065601345668,0.6625315391084945
7,cumulative,no_baseline,15,151,82,141,0.4268292682926829,0.41134751773049644,contribution_rate,delta_r2,elastic net,-0.09735753100693256,-0.21007950902768407,0.10515558171857511,0.0055503856504939275,-0.09180714535643864,-0.03859321905952551,-0.13460613785892522,0.08250347566710757,0.08025124922449645,0.04165803016497094,,,,,,,,,,
7,cumulative,no_baseline,15,151,82,141,0.4268292682926829,0.41134751773049644,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.054711246200607855,-0.09752075602968452,0.19520068539587077,0.6133738601823708,0.6680851063829787,-0.0382218529289573,-0.1384582166199812,0.06027214135766761,0.6329455754050686,0.5947237224761113
7,cumulative,no_baseline,15,151,82,141,0.4268292682926829,0.41134751773049644,contribution_rate,delta_r2,random forest,-0.037144789128207956,-0.1169272279786933,0.07559665574817735,0.04185915916532623,0.004714370037118276,0.02017802191379725,-0.020963467586456865,0.05845070534599069,0.07472463493263592,0.09490265684643318,,,,,,,,,,
7,cumulative,no_baseline,15,151,82,141,0.4268292682926829,0.41134751773049644,maxed_out,delta_auc,random forest,,,,,,,,,,,0.18480243161094223,0.010391188053771833,0.3556799229353577,0.4644376899696049,0.6492401215805471,0.07810552555047778,-0.04221251658558152,0.20260520446062974,0.5830909846281678,0.6611965101786456
7,cumulative,early_contribution,15,151,82,141,0.4268292682926829,0.41134751773049644,contribution_rate,delta_r2,elastic net,-0.1290870105261852,-0.23508324322884325,0.011282444536523264,0.15747050843429444,0.028383497908109234,-0.09952660605205665,-0.14294736590219553,-0.043918770916847566,0.3780338636848001,0.2785072576327434,,,,,,,,,,
7,cumulative,early_contribution,15,151,82,141,0.4268292682926829,0.41134751773049644,maxed_out,delta_auc,elastic net,,,,,,,,,,,-0.0455927051671734,-0.15580792976377078,0.05775075987841949,0.6826747720364742,0.6370820668693008,-0.019837972579975105,-0.08168076441102749,0.04717768877415431,0.6851890319900291,0.665351059410054
7,cumulative,early_contribution,15,151,82,141,0.4268292682926829,0.41134751773049644,contribution_rate,delta_r2,random forest,-0.07371082471808454,-0.1320921751125736,-0.005643836187304508,0.08996989331236482,0.01625906859428028,0.00597838247309157,-0.02270335500121142,0.03435257889129507,0.13007969008338438,0.13605807255647595,,,,,,,,,,
7,cumulative,early_contribution,15,151,82,141,0.4268292682926829,0.41134751773049644,maxed_out,delta_auc,random forest,,,,,,,,,,,0.0893617021276597,-0.021549409237379108,0.2102781100478467,0.6474164133738601,0.7367781155015198,0.025135022850020672,-0.05328725084781795,0.10518526633825157,0.6763606148732864,0.701495637723307
8,cumulative,no_baseline,15,151,82,142,0.4268292682926829,0.4084507042253521,contribution_rate,delta_r2,elastic net,-0.04006307193441527,-0.19233064579807757,0.17916322396610437,0.0055503856504939275,-0.034512686283921346,-0.14238566574713962,-0.3412171679726448,0.024332679262692163,0.08297311340797231,-0.05941255233916731,,,,,,,,,,
8,cumulative,no_baseline,15,151,82,142,0.4268292682926829,0.4084507042253521,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.04984802431610935,-0.09790870648013508,0.1896185587761674,0.6133738601823708,0.6632218844984802,-0.059113300492610765,-0.15030849617668962,0.022511296125847003,0.6352627257799671,0.5761494252873564
8,cumulative,no_baseline,15,151,82,142,0.4268292682926829,0.4084507042253521,contribution_rate,delta_r2,random forest,-0.05239430186304361,-0.1194357411134534,0.03260337506650104,0.04185915916532623,-0.010535142697717381,0.01996606917017585,-0.017817594976888604,0.05384459860928536,0.07613277534416918,0.09609884451434503,,,,,,,,,,
8,cumulative,no_baseline,15,151,82,142,0.4268292682926829,0.4084507042253521,maxed_out,delta_auc,random forest,,,,,,,,,,,0.17325227963525835,0.005928324105004669,0.33641776422107283,0.4644376899696049,0.6376899696048632,0.07963875205254511,-0.04468529277739809,0.20315551169814192,0.5870279146141215,0.6666666666666666
8,cumulative,early_contribution,15,151,82,142,0.4268292682926829,0.4084507042253521,contribution_rate,delta_r2,elastic net,-0.04690970434094999,-0.18342457416998206,0.15173910574251642,0.19134433477688073,0.14443463043593074,-0.13246904588749797,-0.2538659594960889,-0.04248517839909932,0.42369396898763134,0.29122492310013337,,,,,,,,,,
8,cumulative,early_contribution,15,151,82,142,0.4268292682926829,0.4084507042253521,maxed_out,delta_auc,elastic net,,,,,,,,,,,-0.06504559270516719,-0.18305824377252955,0.05467126701169248,0.6966565349544074,0.6316109422492402,-0.06260262725779964,-0.16323511213102795,0.0430248255637577,0.6982758620689655,0.6356732348111659
8,cumulative,early_contribution,15,151,82,142,0.4268292682926829,0.4084507042253521,contribution_rate,delta_r2,random forest,-0.0731953137868313,-0.13367011968267317,-0.0032073540559281444,0.111059068520166,0.0378637547333347,-0.005220500756780044,-0.034338273151934606,0.023519668077997238,0.1523178152522412,0.14709731449546115,,,,,,,,,,
8,cumulative,early_contribution,15,151,82,142,0.4268292682926829,0.4084507042253521,maxed_out,delta_auc,random forest,,,,,,,,,,,0.04802431610942237,-0.05706284786641942,0.15383335446247456,0.664437689969605,0.7124620060790273,0.01621510673234805,-0.058818594599844606,0.08744852757319502,0.6927339901477833,0.7089490968801313
9,cumulative,no_baseline,15,151,82,143,0.4268292682926829,0.40559440559440557,contribution_rate,delta_r2,elastic net,-0.06773247718203179,-0.1776589024583698,0.12586694443772023,0.0055503856504939275,-0.062182091531537864,-0.0644025110923836,-0.15018685348955327,0.04390254288344513,0.08678738632998528,0.022384875237601687,,,,,,,,,,
9,cumulative,no_baseline,15,151,82,143,0.4268292682926829,0.40559440559440557,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.05592705167173251,-0.12182668521954237,0.22959378824969387,0.6133738601823708,0.6693009118541033,-0.05294117647058816,-0.14421315951516728,0.039333645443195946,0.6352941176470588,0.5823529411764706
9,cumulative,no_baseline,15,151,82,143,0.4268292682926829,0.40559440559440557,contribution_rate,delta_r2,random forest,-0.0699334620504205,-0.12922413770779584,0.004698992839189264,0.04185915916532623,-0.02807430288509427,0.02445779681333171,-0.011484699224961306,0.05987902299813528,0.07771361357922424,0.10217141039255595,,,,,,,,,,
9,cumulative,no_baseline,15,151,82,143,0.4268292682926829,0.40559440559440557,maxed_out,delta_auc,random forest,,,,,,,,,,,0.17629179331306988,0.008171685096325938,0.3519432204700059,0.4644376899696049,0.6407294832826748,0.07028397565922928,-0.06348103630665142,0.19336709770114938,0.5885395537525354,0.6588235294117647
9,cumulative,early_contribution,15,151,82,143,0.4268292682926829,0.40559440559440557,contribution_rate,delta_r2,elastic net,-0.0197872968554359,-0.14201281141881278,0.1492853645947794,0.20642893206651136,0.18664163521107546,-0.07593096697341162,-0.12318931362616978,-0.02614719085219057,0.4618596100526674,0.3859286430792558,,,,,,,,,,
9,cumulative,early_contribution,15,151,82,143,0.4268292682926829,0.40559440559440557,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.007902735562310026,-0.11939307598039216,0.13037148755898736,0.7106382978723405,0.7185410334346505,-0.06825557809330629,-0.16835875377348616,0.0344079589238685,0.7098377281947261,0.6415821501014198
9,cumulative,early_contribution,15,151,82,143,0.4268292682926829,0.40559440559440557,contribution_rate,delta_r2,random forest,-0.007121760962849111,-0.053063892420280256,0.045118838201512065,0.11804214388584444,0.11092038292299533,0.005000922728750745,-0.02183546776859757,0.03174503497819422,0.1575270168499886,0.16252793957873934,,,,,,,,,,
9,cumulative,early_contribution,15,151,82,143,0.4268292682926829,0.40559440559440557,maxed_out,delta_auc,random forest,,,,,,,,,,,0.07051671732522802,-0.028035122458150877,0.17625104483282686,0.6808510638297872,0.7513677811550152,0.0036511156186612714,-0.06658226789236403,0.07153874342144759,0.7219066937119675,0.7255578093306287
10,cumulative,no_baseline,15,151,83,145,0.42168674698795183,0.4068965517241379,contribution_rate,delta_r2,elastic net,-0.1619943476011807,-0.30612525733007145,0.0331003800184693,0.040340454517096225,-0.12165389308408447,-0.029112543135367264,-0.12012137889141189,0.07007832354487013,0.09449689271753203,0.06538434958216477,,,,,,,,,,
10,cumulative,no_baseline,15,151,83,145,0.42168674698795183,0.4068965517241379,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.1345238095238095,-0.02558305515622579,0.28546233579638736,0.5470238095238096,0.6815476190476191,-0.019511233740638456,-0.1124172455510272,0.07133182643790269,0.6294836420969648,0.6099724083563264
10,cumulative,no_baseline,15,151,83,145,0.42168674698795183,0.4068965517241379,contribution_rate,delta_r2,random forest,-0.08046198622881817,-0.14003012424975336,-0.006188917219567206,0.0654050794661688,-0.015056906762649369,0.01902041740650251,-0.01579971491046197,0.05205580363007273,0.08758205657338936,0.10660247397989187,,,,,,,,,,
10,cumulative,no_baseline,15,151,83,145,0.42168674698795183,0.4068965517241379,maxed_out,delta_auc,random forest,,,,,,,,,,,0.07380952380952382,-0.09988634221170983,0.23876008736828053,0.4886904761904762,0.5625,0.017146235711470226,-0.10850756091899721,0.1441960314375782,0.6129286558927867,0.6300748916042569
10,cumulative,early_contribution,15,151,83,145,0.42168674698795183,0.4068965517241379,contribution_rate,delta_r2,elastic net,-0.1577443134593799,-0.3088831726831066,0.04111288948546096,0.17415954124752986,0.016415227788149966,-0.05072975795162615,-0.13862884206985232,0.02518946275093683,0.4648683732127852,0.414138615261159,,,,,,,,,,
10,cumulative,early_contribution,15,151,83,145,0.42168674698795183,0.4068965517241379,maxed_out,delta_auc,elastic net,,,,,,,,,,,0.010119047619047694,-0.08524427486131234,0.1004728192550489,0.7374999999999999,0.7476190476190476,-0.054394954670871076,-0.1570705155192939,0.03848831716036767,0.7189594008671659,0.6645644461962948
10,cumulative,early_contribution,15,151,83,145,0.42168674698795183,0.4068965517241379,contribution_rate,delta_r2,random forest,-0.054047856559721996,-0.10536043364697788,0.010448098854681053,0.1241753562087432,0.07012749964902121,0.019879831774024526,-0.006696048598165494,0.04457968405710499,0.15367548345083948,0.173555315224864,,,,,,,,,,
10,cumulative,early_contribution,15,151,83,145,0.42168674698795183,0.4068965517241379,maxed_out,delta_auc,random forest,,,,,,,,,,,0.03452380952380951,-0.05417804621848742,0.12500811688311683,0.7220238095238095,0.756547619047619,-0.011036657469452038,-0.07823165591022731,0.053874622143119374,0.7266456444619629,0.7156089869925109
